Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,medicine_name,patient_driven_demand,wh_weight,Rolling_7Day_Demand,Safety_Stock_Buffer,demand_next_leadtime,projected_inventory,Restock_Alert_Target,recommended_reorder,stockout_risk
2024-08-14,SKU_1,WH_3,SUP_9,East,24,525,6,314,0,6.06,8.41,1,0,22.58,Statin_High_Intensity,19.88,0.19880624426078972,16.142857142857142,211,120.95,404.05,0,0.0,Clear
2024-08-15,SKU_1,WH_3,SUP_9,South,12,513,6,314,0,6.06,8.41,0,0,7.91,Statin_High_Intensity,19.85,0.19880624426078972,15.428571428571429,199,121.44000000000001,391.56,0,0.0,Clear
2024-08-16,SKU_1,WH_3,SUP_9,East,6,507,6,314,0,6.06,8.41,0,0,7.72,Statin_High_Intensity,20.24,0.19880624426078972,14.714285714285714,193,121.64999999999999,385.35,0,0.0,Clear
2024-08-17,SKU_1,WH_3,SUP_9,East,13,494,6,314,0,6.06,8.41,0,0,9.83,Statin_High_Intensity,20.35,0.19880624426078972,13.714285714285714,180,121.43,372.57,0,0.0,Warning
2024-08-18,SKU_1,WH_3,SUP_9,North,8,486,6,314,0,6.06,8.41,0,0,7.33,Statin_High_Intensity,20.87,0.19880624426078972,12.714285714285714,172,121.82,364.18,0,0.0,Warning
2024-08-19,SKU_1,WH_3,SUP_9,South,10,476,6,314,0,6.06,8.41,0,0,7.14,Statin_High_Intensity,19.76,0.19880624426078972,12.428571428571429,162,120.97,355.03,0,0.0,Warning
2024-08-20,SKU_1,WH_3,SUP_9,West,14,462,6,314,0,6.06,8.41,0,0,12.93,Statin_High_Intensity,20.37,0.19880624426078972,12.428571428571429,148,121.47999999999999,340.52,0,0.0,Warning
2024-08-21,SKU_1,WH_3,SUP_9,East,11,451,6,314,0,6.06,8.41,0,0,10.92,Statin_High_Intensity,20.06,0.19880624426078972,10.571428571428571,137,120.60999999999999,330.39,0,0.0,Warning
2024-08-22,SKU_1,WH_3,SUP_9,West,11,440,6,314,0,6.06,8.41,0,0,11.09,Statin_High_Intensity,20.02,0.19880624426078972,10.428571428571429,126,121.1,318.9,0,0.0,Warning
2024-08-23,SKU_1,WH_3,SUP_9,West,16,424,6,314,0,6.06,8.41,0,0,12.85,Statin_High_Intensity,20.74,0.19880624426078972,11.857142857142858,110,121.25999999999999,302.74,1,11.0,Critical
2024-08-24,SKU_1,WH_3,SUP_9,East,12,412,6,314,0,6.06,8.41,0,0,13.33,Statin_High_Intensity,20.02,0.19880624426078972,11.714285714285714,98,120.08,291.92,1,22.0,Critical
2024-08-25,SKU_1,WH_3,SUP_9,East,19,393,6,314,0,6.06,8.41,0,0,20.23,Statin_High_Intensity,20.27,0.19880624426078972,13.285714285714286,79,119.73,273.27,1,41.0,Critical
2024-08-26,SKU_1,WH_3,SUP_9,West,8,385,6,314,0,6.06,8.41,0,0,8.21,Statin_High_Intensity,19.5,0.19880624426078972,13.0,71,119.87,265.13,1,49.0,Critical
2024-08-27,SKU_1,WH_3,SUP_9,North,9,376,6,314,0,6.06,8.41,0,0,7.3,Statin_High_Intensity,20.55,0.19880624426078972,12.285714285714286,62,120.78999999999999,255.21,1,59.0,Critical
2024-08-28,SKU_1,WH_3,SUP_9,North,10,366,6,314,0,6.06,8.41,0,0,7.31,Statin_High_Intensity,20.18,0.19880624426078972,12.142857142857142,52,119.73,246.26999999999998,1,68.0,Critical
2024-08-29,SKU_1,WH_3,SUP_9,South,6,360,6,314,0,6.06,8.41,0,0,3.08,Statin_High_Intensity,19.56,0.19880624426078972,11.428571428571429,46,120.56,239.44,1,75.0,Critical
2024-08-30,SKU_1,WH_3,SUP_9,North,11,349,6,314,0,6.06,8.41,0,0,9.03,Statin_High_Intensity,19.67,0.19880624426078972,10.714285714285714,35,120.86,228.14,1,86.0,Critical
2024-08-31,SKU_1,WH_3,SUP_9,West,20,329,6,314,0,6.06,8.41,0,0,19.53,Statin_High_Intensity,20.41,0.19880624426078972,11.857142857142858,15,121.99000000000001,207.01,1,107.0,Critical
2024-09-01,SKU_1,WH_3,SUP_9,East,17,312,6,314,0,6.06,8.41,0,0,17.94,Statin_High_Intensity,20.42,0.19880624426078972,11.571428571428571,-2,120.79,191.20999999999998,1,123.0,Critical
2024-09-02,SKU_1,WH_3,SUP_9,South,24,651,6,314,363,6.06,8.41,1,0,25.03,Statin_High_Intensity,19.49,0.19880624426078972,13.857142857142858,337,120.53,530.47,0,0.0,Clear
2024-09-03,SKU_1,WH_3,SUP_9,West,9,642,6,314,0,6.06,8.41,0,0,9.47,Statin_High_Intensity,21.01,0.19880624426078972,13.857142857142858,328,121.14000000000001,520.86,0,0.0,Clear
2024-09-04,SKU_1,WH_3,SUP_9,East,16,626,6,314,0,6.06,8.41,0,0,14.26,Statin_High_Intensity,19.86,0.19880624426078972,14.714285714285714,312,120.96000000000001,505.03999999999996,0,0.0,Clear
2024-09-05,SKU_1,WH_3,SUP_9,West,13,613,6,314,0,6.06,8.41,0,0,12.02,Statin_High_Intensity,20.8,0.19880624426078972,15.714285714285714,299,121.46000000000001,491.53999999999996,0,0.0,Clear
2024-09-06,SKU_1,WH_3,SUP_9,East,15,598,6,314,0,6.06,8.41,0,0,16.02,Statin_High_Intensity,19.21,0.19880624426078972,16.285714285714285,284,120.74000000000001,477.26,0,0.0,Clear
2024-09-07,SKU_1,WH_3,SUP_9,South,15,583,6,314,0,6.06,8.41,0,0,16.57,Statin_High_Intensity,20.16,0.19880624426078972,15.571428571428571,269,122.08,460.92,0,0.0,Clear
2024-09-08,SKU_1,WH_3,SUP_9,South,13,570,6,314,0,6.06,8.41,0,0,19.24,Statin_High_Intensity,20.1,0.19880624426078972,15.0,256,123.58,446.42,0,0.0,Clear
2024-09-09,SKU_1,WH_3,SUP_9,South,8,562,6,314,0,6.06,8.41,0,0,7.38,Statin_High_Intensity,20.83,0.19880624426078972,12.714285714285714,248,123.69,438.31,0,0.0,Clear
2024-09-10,SKU_1,WH_3,SUP_9,South,5,557,6,314,0,6.06,8.41,0,0,5.04,Statin_High_Intensity,20.36,0.19880624426078972,12.142857142857142,243,122.86,434.14,0,0.0,Clear
2024-09-11,SKU_1,WH_3,SUP_9,North,14,543,6,314,0,6.06,8.41,0,0,19.49,Statin_High_Intensity,20.08,0.19880624426078972,11.857142857142858,229,123.78,419.22,0,0.0,Clear
2024-09-12,SKU_1,WH_3,SUP_9,South,2,541,6,314,0,6.06,8.41,0,0,0.0,Statin_High_Intensity,20.55,0.19880624426078972,10.285714285714286,227,123.44,417.56,0,0.0,Clear
2024-09-13,SKU_1,WH_3,SUP_9,South,16,525,6,314,0,6.06,8.41,0,0,16.63,Statin_High_Intensity,21.66,0.19880624426078972,10.428571428571429,211,123.26,401.74,0,0.0,Clear
2024-09-14,SKU_1,WH_3,SUP_9,East,2,523,6,314,0,6.06,8.41,0,0,0.41,Statin_High_Intensity,20.21,0.19880624426078972,8.571428571428571,209,121.52000000000001,401.48,0,0.0,Clear
2024-09-15,SKU_1,WH_3,SUP_9,South,5,518,6,314,0,6.06,8.41,0,0,2.97,Statin_High_Intensity,20.0,0.19880624426078972,7.428571428571429,204,122.06,395.94,0,0.0,Clear
2024-09-16,SKU_1,WH_3,SUP_9,East,11,507,6,314,0,6.06,8.41,0,0,18.49,Statin_High_Intensity,21.28,0.19880624426078972,7.857142857142857,193,122.05,384.95,0,0.0,Clear
2024-09-17,SKU_1,WH_3,SUP_9,South,7,500,6,314,0,6.06,8.41,0,0,9.68,Statin_High_Intensity,19.74,0.19880624426078972,8.142857142857142,186,120.77,379.23,0,0.0,Clear
2024-09-18,SKU_1,WH_3,SUP_9,West,5,495,6,314,0,6.06,8.41,0,0,3.97,Statin_High_Intensity,20.37,0.19880624426078972,6.857142857142857,181,122.18,372.82,0,0.0,Warning
2024-09-19,SKU_1,WH_3,SUP_9,North,4,491,6,314,0,6.06,8.41,0,0,6.27,Statin_High_Intensity,19.92,0.19880624426078972,7.142857142857143,177,121.47,369.53,0,0.0,Warning
2024-09-20,SKU_1,WH_3,SUP_9,South,3,488,6,314,0,6.06,8.41,0,0,5.3,Statin_High_Intensity,20.75,0.19880624426078972,5.285714285714286,174,121.44,366.56,0,0.0,Warning
2024-09-21,SKU_1,WH_3,SUP_9,East,15,473,6,314,0,6.06,8.41,0,0,15.98,Statin_High_Intensity,19.99,0.19880624426078972,7.142857142857143,159,121.42,351.58,0,0.0,Warning
2024-09-22,SKU_1,WH_3,SUP_9,North,2,471,6,314,0,6.06,8.41,0,0,7.08,Statin_High_Intensity,20.0,0.19880624426078972,6.714285714285714,157,121.03,349.97,0,0.0,Warning
2024-09-23,SKU_1,WH_3,SUP_9,West,4,467,6,314,0,6.06,8.41,0,0,9.73,Statin_High_Intensity,21.15,0.19880624426078972,5.714285714285714,153,121.55,345.45,0,0.0,Warning
2024-09-24,SKU_1,WH_3,SUP_9,North,21,446,6,314,0,6.06,8.41,0,0,20.62,Statin_High_Intensity,19.66,0.19880624426078972,7.714285714285714,132,121.19,324.81,0,0.0,Warning
2024-09-25,SKU_1,WH_3,SUP_9,West,23,423,6,314,0,6.06,8.41,1,0,28.85,Statin_High_Intensity,19.89,0.19880624426078972,10.285714285714286,109,122.21,300.79,1,13.0,Critical
2024-09-26,SKU_1,WH_3,SUP_9,West,16,407,6,314,0,6.06,8.41,0,0,16.5,Statin_High_Intensity,20.73,0.19880624426078972,12.0,93,123.05,283.95,1,30.0,Critical
2024-09-27,SKU_1,WH_3,SUP_9,West,9,398,6,314,0,6.06,8.41,0,0,11.32,Statin_High_Intensity,19.6,0.19880624426078972,12.857142857142858,84,122.03,275.97,1,38.0,Critical
2024-09-28,SKU_1,WH_3,SUP_9,North,2,396,6,314,0,6.06,8.41,0,0,4.62,Statin_High_Intensity,20.52,0.19880624426078972,11.0,82,121.89,274.11,1,40.0,Critical
2024-09-29,SKU_1,WH_3,SUP_9,West,9,387,6,314,0,6.06,8.41,0,0,9.76,Statin_High_Intensity,20.79,0.19880624426078972,12.0,73,121.01,265.99,1,48.0,Critical
2024-09-30,SKU_1,WH_3,SUP_9,East,5,382,6,314,0,6.06,8.41,0,0,3.87,Statin_High_Intensity,20.68,0.19880624426078972,12.142857142857142,68,120.89,261.11,1,53.0,Critical
2024-10-01,SKU_1,WH_3,SUP_9,North,5,377,6,314,0,6.06,8.41,0,0,8.52,Statin_High_Intensity,20.73,0.19880624426078972,9.857142857142858,63,119.88000000000001,257.12,1,57.0,Critical
2024-10-02,SKU_1,WH_3,SUP_9,North,9,368,6,314,0,6.06,8.41,0,0,0.0,Statin_High_Intensity,19.71,0.19880624426078972,7.857142857142857,54,119.13000000000001,248.87,1,65.0,Critical
2024-10-03,SKU_1,WH_3,SUP_9,East,17,351,6,314,0,6.06,8.41,0,0,15.03,Statin_High_Intensity,19.46,0.19880624426078972,8.0,37,119.98000000000002,231.01999999999998,1,83.0,Critical
2024-10-04,SKU_1,WH_3,SUP_9,South,12,339,6,314,0,6.06,8.41,0,0,6.29,Statin_High_Intensity,19.64,0.19880624426078972,8.428571428571429,25,121.54,217.45999999999998,1,97.0,Critical
2024-10-05,SKU_1,WH_3,SUP_9,East,15,324,6,314,0,6.06,8.41,0,0,15.4,Statin_High_Intensity,20.67,0.19880624426078972,10.285714285714286,10,121.0,203.0,1,111.0,Critical
2024-10-06,SKU_1,WH_3,SUP_9,East,10,314,6,314,0,6.06,8.41,0,0,12.77,Statin_High_Intensity,19.67,0.19880624426078972,10.428571428571429,0,121.25,192.75,1,121.0,Critical
2024-10-07,SKU_1,WH_3,SUP_9,North,17,715,6,314,418,6.06,8.41,0,0,12.23,Statin_High_Intensity,19.98,0.19880624426078972,12.142857142857142,401,122.49,592.51,0,0.0,Clear
2024-10-08,SKU_1,WH_3,SUP_9,West,4,711,6,314,0,6.06,8.41,0,0,3.81,Statin_High_Intensity,20.56,0.19880624426078972,12.0,397,122.02,588.98,0,0.0,Clear
2024-10-09,SKU_1,WH_3,SUP_9,North,9,702,6,314,0,6.06,8.41,0,0,9.82,Statin_High_Intensity,21.02,0.19880624426078972,12.0,388,121.07,580.9300000000001,0,0.0,Clear
2024-10-10,SKU_1,WH_3,SUP_9,North,0,702,6,314,0,6.06,8.41,0,0,0.0,Statin_High_Intensity,19.1,0.19880624426078972,9.571428571428571,388,120.38,581.62,0,0.0,Clear
2024-10-11,SKU_1,WH_3,SUP_9,South,18,684,6,314,0,6.06,8.41,0,0,15.16,Statin_High_Intensity,20.92,0.19880624426078972,10.428571428571429,370,122.51,561.49,0,0.0,Clear
2024-10-12,SKU_1,WH_3,SUP_9,West,5,679,6,314,0,6.06,8.41,0,0,9.26,Statin_High_Intensity,20.91,0.19880624426078972,9.0,365,121.49000000000001,557.51,0,0.0,Clear
2024-10-13,SKU_1,WH_3,SUP_9,North,18,661,6,314,0,6.06,8.41,0,0,20.11,Statin_High_Intensity,19.51,0.19880624426078972,10.142857142857142,347,120.78,540.22,0,0.0,Clear
2024-10-14,SKU_1,WH_3,SUP_9,East,8,653,6,314,0,6.06,8.41,0,0,11.99,Statin_High_Intensity,19.61,0.19880624426078972,8.857142857142858,339,121.52,531.48,0,0.0,Clear
2024-10-15,SKU_1,WH_3,SUP_9,West,4,649,6,314,0,6.06,8.41,0,0,5.35,Statin_High_Intensity,20.33,0.19880624426078972,8.857142857142858,335,122.45,526.55,0,0.0,Clear
2024-10-16,SKU_1,WH_3,SUP_9,North,9,640,6,314,0,6.06,8.41,0,0,3.15,Statin_High_Intensity,21.23,0.19880624426078972,8.857142857142858,326,122.75,517.25,0,0.0,Clear
2024-10-17,SKU_1,WH_3,SUP_9,South,8,632,6,314,0,6.06,8.41,0,0,7.28,Statin_High_Intensity,19.9,0.19880624426078972,10.0,318,121.74,510.26,0,0.0,Clear
2024-10-18,SKU_1,WH_3,SUP_9,North,5,627,6,314,0,6.06,8.41,0,0,1.82,Statin_High_Intensity,20.2,0.19880624426078972,8.142857142857142,313,120.78,506.22,0,0.0,Clear
2024-10-19,SKU_1,WH_3,SUP_9,East,11,616,6,314,0,6.06,8.41,0,0,8.29,Statin_High_Intensity,20.25,0.19880624426078972,9.0,302,120.6,495.4,0,0.0,Clear
2024-10-20,SKU_1,WH_3,SUP_9,East,10,606,6,314,0,6.06,8.41,0,0,9.51,Statin_High_Intensity,20.54,0.19880624426078972,7.857142857142857,292,120.35000000000001,485.65,0,0.0,Clear
2024-10-21,SKU_1,WH_3,SUP_9,South,20,586,6,314,0,6.06,8.41,0,0,19.94,Statin_High_Intensity,20.63,0.19880624426078972,9.571428571428571,272,119.66,466.34000000000003,0,0.0,Clear
2024-10-22,SKU_1,WH_3,SUP_9,East,5,581,6,314,0,6.06,8.41,0,0,6.28,Statin_High_Intensity,20.22,0.19880624426078972,9.714285714285714,267,119.56,461.44,0,0.0,Clear
2024-10-23,SKU_1,WH_3,SUP_9,West,18,563,6,314,0,6.06,8.41,0,0,19.72,Statin_High_Intensity,18.94,0.19880624426078972,11.0,249,119.42,443.58,0,0.0,Clear
2024-10-24,SKU_1,WH_3,SUP_9,West,15,548,6,314,0,6.06,8.41,0,0,17.25,Statin_High_Intensity,20.02,0.19880624426078972,12.0,234,119.99000000000001,428.01,0,0.0,Clear
2024-10-25,SKU_1,WH_3,SUP_9,North,9,539,6,314,0,6.06,8.41,0,0,8.53,Statin_High_Intensity,20.0,0.19880624426078972,12.571428571428571,225,118.73000000000002,420.27,0,0.0,Clear
2024-10-26,SKU_1,WH_3,SUP_9,East,14,525,6,314,0,6.06,8.41,0,0,14.56,Statin_High_Intensity,19.85,0.19880624426078972,13.0,211,119.18,405.82,0,0.0,Clear
2024-10-27,SKU_1,WH_3,SUP_9,East,14,511,6,314,0,6.06,8.41,0,0,13.59,Statin_High_Intensity,20.53,0.19880624426078972,13.571428571428571,197,119.62,391.38,0,0.0,Clear
2024-10-28,SKU_1,WH_3,SUP_9,North,15,496,6,314,0,6.06,8.41,0,0,9.72,Statin_High_Intensity,20.08,0.19880624426078972,12.857142857142858,182,118.76,377.24,0,0.0,Clear
2024-10-29,SKU_1,WH_3,SUP_9,West,10,486,6,314,0,6.06,8.41,0,0,8.52,Statin_High_Intensity,19.51,0.19880624426078972,13.571428571428571,172,118.9,367.1,0,0.0,Warning
2024-10-30,SKU_1,WH_3,SUP_9,East,11,475,6,314,0,6.06,8.41,0,0,8.83,Statin_High_Intensity,18.76,0.19880624426078972,12.571428571428571,161,119.6,355.4,0,0.0,Warning
2024-10-31,SKU_1,WH_3,SUP_9,East,5,470,6,314,0,6.06,8.41,0,0,0.0,Statin_High_Intensity,20.45,0.19880624426078972,11.142857142857142,156,122.02000000000001,347.98,0,0.0,Warning
2024-11-01,SKU_1,WH_3,SUP_9,South,19,451,6,314,0,6.06,8.41,0,0,23.44,Statin_High_Intensity,20.29,0.19880624426078972,12.571428571428571,137,120.97,330.03,0,0.0,Warning
2024-11-02,SKU_1,WH_3,SUP_9,South,12,439,6,314,0,6.06,8.41,0,0,13.53,Statin_High_Intensity,19.67,0.19880624426078972,12.285714285714286,125,120.5,318.5,0,0.0,Warning
2024-11-03,SKU_1,WH_3,SUP_9,West,8,431,6,314,0,6.06,8.41,0,0,5.7,Statin_High_Intensity,20.22,0.19880624426078972,11.428571428571429,117,120.94999999999999,310.05,1,4.0,Critical
2024-11-04,SKU_1,WH_3,SUP_9,North,3,428,6,314,0,6.06,8.41,0,0,0.0,Statin_High_Intensity,20.21,0.19880624426078972,9.714285714285714,114,120.76,307.24,1,7.0,Critical
2024-11-05,SKU_1,WH_3,SUP_9,West,10,418,6,314,0,6.06,8.41,0,0,10.23,Statin_High_Intensity,21.18,0.19880624426078972,9.714285714285714,104,120.71000000000001,297.28999999999996,1,17.0,Critical
2024-11-06,SKU_1,WH_3,SUP_9,South,12,406,6,314,0,6.06,8.41,0,0,9.96,Statin_High_Intensity,19.4,0.19880624426078972,9.857142857142858,92,119.97,286.03,1,28.0,Critical
2024-11-07,SKU_1,WH_3,SUP_9,West,7,399,6,314,0,6.06,8.41,0,0,3.92,Statin_High_Intensity,19.82,0.19880624426078972,10.142857142857142,85,120.93,278.07,1,36.0,Critical
2024-11-08,SKU_1,WH_3,SUP_9,South,16,383,6,314,0,6.06,8.41,0,0,16.42,Statin_High_Intensity,20.12,0.19880624426078972,9.714285714285714,69,120.8,262.2,1,52.0,Critical
2024-11-09,SKU_1,WH_3,SUP_9,East,13,370,6,314,0,6.06,8.41,0,0,16.06,Statin_High_Intensity,20.03,0.19880624426078972,9.857142857142858,56,121.02000000000001,248.98,1,65.0,Critical
2024-11-10,SKU_1,WH_3,SUP_9,West,8,362,6,314,0,6.06,8.41,0,0,8.52,Statin_High_Intensity,20.16,0.19880624426078972,9.857142857142858,48,121.85,240.15,1,74.0,Critical
2024-11-11,SKU_1,WH_3,SUP_9,South,13,349,6,314,0,6.06,8.41,0,0,2.98,Statin_High_Intensity,20.44,0.19880624426078972,11.285714285714286,35,121.3,227.7,1,86.0,Critical
2024-11-12,SKU_1,WH_3,SUP_9,South,24,325,6,314,0,6.06,8.41,0,0,22.79,Statin_High_Intensity,20.36,0.19880624426078972,13.285714285714286,11,121.75,203.25,1,111.0,Critical
2024-11-13,SKU_1,WH_3,SUP_9,North,7,318,6,314,0,6.06,8.41,0,0,5.17,Statin_High_Intensity,19.69,0.19880624426078972,12.571428571428571,4,121.45,196.55,1,117.0,Critical
2024-11-14,SKU_1,WH_3,SUP_9,West,15,303,6,314,0,6.06,8.41,0,0,12.56,Statin_High_Intensity,20.34,0.19880624426078972,13.714285714285714,-11,121.51,181.49,1,133.0,Critical
2024-11-15,SKU_1,WH_3,SUP_9,North,0,756,6,314,453,6.06,8.41,0,0,0.0,Statin_High_Intensity,20.86,0.19880624426078972,11.428571428571429,442,120.39,635.61,0,0.0,Clear
2024-11-16,SKU_1,WH_3,SUP_9,East,15,741,6,314,0,6.06,8.41,0,0,18.84,Statin_High_Intensity,19.61,0.19880624426078972,11.714285714285714,427,119.95,621.05,0,0.0,Clear
2024-11-17,SKU_1,WH_3,SUP_9,East,11,730,6,314,0,6.06,8.41,1,0,9.79,Statin_High_Intensity,20.89,0.19880624426078972,12.142857142857142,416,119.77,610.23,0,0.0,Clear
2024-11-18,SKU_1,WH_3,SUP_9,South,12,718,6,314,0,6.06,8.41,0,0,11.21,Statin_High_Intensity,20.06,0.19880624426078972,12.0,404,118.05,599.95,0,0.0,Clear
2024-11-19,SKU_1,WH_3,SUP_9,East,12,706,6,314,0,6.06,8.41,0,0,7.65,Statin_High_Intensity,19.75,0.19880624426078972,10.285714285714286,392,118.64,587.36,0,0.0,Clear
2024-11-20,SKU_1,WH_3,SUP_9,West,6,700,6,314,0,6.06,8.41,0,0,5.19,Statin_High_Intensity,19.22,0.19880624426078972,10.142857142857142,386,119.38,580.62,0,0.0,Clear
2024-11-21,SKU_1,WH_3,SUP_9,West,15,685,6,314,0,6.06,8.41,0,0,19.15,Statin_High_Intensity,20.42,0.19880624426078972,10.142857142857142,371,119.51,565.49,0,0.0,Clear
2024-11-22,SKU_1,WH_3,SUP_9,North,1,684,6,314,0,6.06,8.41,1,0,0.0,Statin_High_Intensity,19.43,0.19880624426078972,10.285714285714286,370,119.78999999999999,564.21,0,0.0,Clear
2024-11-23,SKU_1,WH_3,SUP_9,West,14,670,6,314,0,6.06,8.41,0,0,15.73,Statin_High_Intensity,19.17,0.19880624426078972,10.142857142857142,356,119.51,550.49,0,0.0,Clear
2024-11-24,SKU_1,WH_3,SUP_9,South,14,656,6,314,0,6.06,8.41,0,0,13.0,Statin_High_Intensity,20.65,0.19880624426078972,10.571428571428571,342,121.32,534.6800000000001,0,0.0,Clear
2024-11-25,SKU_1,WH_3,SUP_9,South,15,641,6,314,0,6.06,8.41,0,0,13.16,Statin_High_Intensity,20.49,0.19880624426078972,11.0,327,119.67,521.33,0,0.0,Clear
2024-11-26,SKU_1,WH_3,SUP_9,South,15,626,6,314,0,6.06,8.41,0,0,18.7,Statin_High_Intensity,19.35,0.19880624426078972,11.428571428571429,312,120.57000000000001,505.43,0,0.0,Clear
2024-11-27,SKU_1,WH_3,SUP_9,East,8,618,6,314,0,6.06,8.41,0,0,7.37,Statin_High_Intensity,20.7,0.19880624426078972,11.714285714285714,304,121.07,496.93,0,0.0,Clear
2024-11-28,SKU_1,WH_3,SUP_9,West,17,601,6,314,0,6.06,8.41,0,0,12.65,Statin_High_Intensity,19.15,0.19880624426078972,12.0,287,120.07000000000001,480.93,0,0.0,Clear
2024-11-29,SKU_1,WH_3,SUP_9,West,0,601,6,314,0,6.06,8.41,0,0,6.16,Statin_High_Intensity,20.98,0.19880624426078972,11.857142857142858,287,120.91,480.09000000000003,0,0.0,Clear
2024-11-30,SKU_1,WH_3,SUP_9,East,14,587,6,314,0,6.06,8.41,0,0,9.82,Statin_High_Intensity,19.0,0.19880624426078972,11.857142857142858,273,120.53,466.47,0,0.0,Clear
2024-12-01,SKU_1,WH_3,SUP_9,North,15,572,6,314,0,6.06,8.41,0,0,12.8,Statin_High_Intensity,21.39,0.19880624426078972,12.0,258,121.21000000000001,450.78999999999996,0,0.0,Clear
2024-12-02,SKU_1,WH_3,SUP_9,North,15,557,6,314,0,6.06,8.41,1,0,12.61,Statin_High_Intensity,19.85,0.19880624426078972,12.0,243,120.58000000000001,436.41999999999996,0,0.0,Clear
2024-12-03,SKU_1,WH_3,SUP_9,North,16,541,6,314,0,6.06,8.41,0,0,11.99,Statin_High_Intensity,19.7,0.19880624426078972,12.142857142857142,227,120.63,420.37,0,0.0,Clear
2024-12-04,SKU_1,WH_3,SUP_9,West,20,521,6,314,0,6.06,8.41,0,0,14.8,Statin_High_Intensity,19.99,0.19880624426078972,13.857142857142858,207,121.03,399.97,0,0.0,Clear
2024-12-05,SKU_1,WH_3,SUP_9,North,7,514,6,314,0,6.06,8.41,0,0,7.36,Statin_High_Intensity,20.6,0.19880624426078972,12.428571428571429,200,120.57000000000001,393.43,0,0.0,Clear
2024-12-06,SKU_1,WH_3,SUP_9,North,21,493,6,314,0,6.06,8.41,0,0,23.77,Statin_High_Intensity,19.68,0.19880624426078972,15.428571428571429,179,119.65,373.35,0,0.0,Warning
2024-12-07,SKU_1,WH_3,SUP_9,South,21,472,6,314,0,6.06,8.41,0,0,14.68,Statin_High_Intensity,20.76,0.19880624426078972,16.428571428571427,158,120.01,351.99,0,0.0,Warning
2024-12-08,SKU_1,WH_3,SUP_9,North,22,450,6,314,0,6.06,8.41,0,0,19.81,Statin_High_Intensity,19.9,0.19880624426078972,17.428571428571427,136,119.08999999999999,330.91,0,0.0,Warning
2024-12-09,SKU_1,WH_3,SUP_9,West,17,433,6,314,0,6.06,8.41,0,0,18.52,Statin_High_Intensity,20.1,0.19880624426078972,17.714285714285715,119,119.98,313.02,1,1.0,Critical
2024-12-10,SKU_1,WH_3,SUP_9,North,20,413,6,314,0,6.06,8.41,1,0,16.94,Statin_High_Intensity,19.53,0.19880624426078972,18.285714285714285,99,119.28999999999999,293.71000000000004,1,20.0,Critical
2024-12-11,SKU_1,WH_3,SUP_9,South,19,394,6,314,0,6.06,8.41,0,0,17.39,Statin_High_Intensity,19.68,0.19880624426078972,18.142857142857142,80,120.42999999999999,273.57,1,40.0,Critical
2024-12-12,SKU_1,WH_3,SUP_9,West,15,379,6,314,0,6.06,8.41,0,0,12.74,Statin_High_Intensity,20.04,0.19880624426078972,19.285714285714285,65,122.56,256.44,1,58.0,Critical
2024-12-13,SKU_1,WH_3,SUP_9,East,12,367,6,314,0,6.06,8.41,0,0,8.06,Statin_High_Intensity,19.84,0.19880624426078972,18.0,53,122.28,244.72,1,69.0,Critical
2024-12-14,SKU_1,WH_3,SUP_9,South,23,344,6,314,0,6.06,8.41,0,0,19.65,Statin_High_Intensity,20.79,0.19880624426078972,18.285714285714285,30,123.52000000000001,220.48,1,94.0,Critical
2024-12-15,SKU_1,WH_3,SUP_9,East,14,330,6,314,0,6.06,8.41,0,0,9.88,Statin_High_Intensity,19.41,0.19880624426078972,17.142857142857142,16,123.9,206.1,1,108.0,Critical
2024-12-16,SKU_1,WH_3,SUP_9,East,16,314,6,314,0,6.06,8.41,0,0,16.12,Statin_High_Intensity,20.67,0.19880624426078972,17.0,0,124.48,189.51999999999998,1,124.0,Critical
2024-12-17,SKU_1,WH_3,SUP_9,North,15,685,6,314,386,6.06,8.41,0,0,19.8,Statin_High_Intensity,21.81,0.19880624426078972,16.285714285714285,371,123.58,561.42,0,0.0,Clear
2024-12-18,SKU_1,WH_3,SUP_9,North,19,666,6,314,0,6.06,8.41,0,0,19.85,Statin_High_Intensity,19.76,0.19880624426078972,16.285714285714285,352,122.42999999999999,543.57,0,0.0,Clear
2024-12-19,SKU_1,WH_3,SUP_9,West,24,642,6,314,0,6.06,8.41,1,0,26.35,Statin_High_Intensity,21.08,0.19880624426078972,17.571428571428573,328,122.74,519.26,0,0.0,Clear
2024-12-20,SKU_1,WH_3,SUP_9,South,20,622,6,314,0,6.06,8.41,0,0,12.52,Statin_High_Intensity,21.17,0.19880624426078972,18.714285714285715,308,121.67999999999999,500.32,0,0.0,Clear
2024-12-21,SKU_1,WH_3,SUP_9,North,24,598,6,314,0,6.06,8.41,0,0,25.9,Statin_High_Intensity,19.99,0.19880624426078972,18.857142857142858,284,121.05999999999999,476.94,0,0.0,Clear
2024-12-22,SKU_1,WH_3,SUP_9,East,25,573,6,314,0,6.06,8.41,0,0,21.49,Statin_High_Intensity,19.77,0.19880624426078972,20.428571428571427,259,121.79,451.21,0,0.0,Clear
